Muni Code,Entity Name,County,Class Description,Fiscal Year End Date,Months in Fiscal Period,Enrollment,Full Value,Debt Outstanding,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation Fees,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,,Transfers
120718200100,Downsville Central School District,Delaware,Central,06/30/2018,12,226,847249061,9050000,7570359,0,220171,0,0,12775,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69439,1239,0,57577,0,0,111972,0,0,6181,0,457315,8507428,0,1759747,0,0,0,0,0,0,0,0,0,0,0,0,0,296769,0,0,0,118674,0,0,0,0,0,0,10682618,0,0,0,26000,0,10708618,1183525,597171,0,0,0,0,3480932,379303,334601,731223,176380,0,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174958,0,250657,0,302859,1906170,6596,0,30419,3500,0,1727,415000,316200,10303362,125649
500624000100,Dryden Central School District,Tompkins,Independent Superintendent,06/30/2018,12,1419,790525369,8180000,15372088,0,2352685,29785,0,26566,0,0,0,0,0,0,0,0,0,0,59974,0,0,0,0,0,0,0,0,0,5491,0,0,0,26959,0,0,0,0,0,0,0,0,34138,5408,228935,0,0,16939,0,0,22296,0,1367441,19548705,0,19122550,0,0,0,0,0,0,0,0,0,0,0,0,0,973852,0,0,0,560340,0,0,0,0,0,0,40205447,0,0,0,246384,0,40451831,3205774,1138832,0,5096,0,0,21365757,2145424,851404,1854480,378983,0,21941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467906,0,1089354,0,1174634,4621827,0,0,166794,27532,0,116347,1705000,325625,40747604,246384
420724200100,Duanesburg Central School District,Schenectady,Central,06/30/2018,12,691,397777792,17176144,7060910,0,930789,0,0,13407,0,0,0,0,0,0,0,0,0,0,150658,0,0,0,0,0,0,0,0,0,2490,0,0,0,0,0,0,0,0,0,0,0,0,130773,5000,114270,0,0,224,0,0,21976,0,198266,8628763,0,7459429,0,0,0,0,0,0,0,0,0,0,0,0,0,311145,0,0,0,118920,0,0,0,0,0,0,16518257,239900,690000,0,50912,0,17499069,9954651,623177,0,5038,0,0,7723252,634216,452005,1130496,255676,0,12080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238584,0,492085,0,500027,1677079,0,0,55833,2462,2413,5691,1212670,261334,25238769,50912
570780300100,Dundee Central School District,Yates,Central,06/30/2018,12,635,481147153,10065000,4539326,0,610903,195040,0,12159,0,0,0,0,0,0,0,0,0,0,66818,0,0,0,0,0,0,0,0,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,25854,41820,139159,0,0,2321,0,0,1442546,0,185541,7265807,0,10878706,0,0,0,0,0,0,0,0,0,0,0,0,0,1057481,0,0,0,297428,0,0,0,0,0,0,19499422,0,0,0,70185,0,19569607,1026661,562544,0,205,0,0,7261262,830140,577249,1054424,289268,0,10460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280184,0,414376,0,462246,2428437,0,0,77545,1290,0,260084,1210000,333900,17086003,77224
060512000000,Dunkirk City School District,Chautauqua,City Public School,06/30/2018,12,2020,543795981,34510000,7382141,0,2160404,273119,0,29452,0,0,0,0,0,0,0,0,0,0,34599,0,0,0,0,0,0,0,0,0,37373,0,0,0,60919,0,0,0,0,0,0,0,69316,1289810,52353,39486,0,0,1137,0,0,0,0,1508451,12938560,0,33114138,0,0,0,0,0,0,0,0,0,0,0,0,0,4445151,0,0,0,1522128,0,0,0,0,0,0,52019977,19835000,444255,0,209982,0,72509214,8263753,676213,0,0,0,314,25166532,2204960,1540592,1176708,361558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479374,0,1568910,0,1524522,5041053,4686,31403,180935,6537,0,878313,3084255,1191879,53446527,209982
140604000100,East Aurora Union Free School District,Erie,Independent Superintendent,06/30/2018,12,1800,1457111580,27451845,18396805,0,2068924,21811,0,27342,0,0,1989692,0,0,0,0,0,0,0,449734,0,0,0,0,0,0,0,0,0,24584,0,0,0,140608,0,0,0,0,0,0,0,0,87872,126256,314197,0,0,4114,0,0,12545,0,485611,24150095,0,9145570,0,0,0,0,0,0,0,0,0,0,0,0,0,708831,0,0,0,349343,0,0,0,0,0,0,34353839,0,0,0,1024146,0,35377985,8752439,899289,0,12243,0,0,17879894,1564863,753561,1931609,452028,0,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427778,0,1040708,0,1063301,2896236,0,0,120493,6076,0,155763,1700000,832963,40491369,1024146
320724600100,East Bloomfield Central School District,Ontario,Central,06/30/2018,12,868,428793761,25223462,8216862,0,1460711,0,0,12978,0,0,0,0,0,0,0,0,0,0,134366,0,0,0,0,0,0,0,0,0,3335,0,0,0,0,0,0,0,0,0,0,0,0,1085827,11110,180245,0,0,24356,0,0,33196,0,276236,11439222,0,10734809,0,0,0,0,0,0,0,0,0,0,0,0,0,476060,0,0,0,259761,0,0,0,0,0,0,22909852,6815000,70000,0,451903,0,30246755,2609496,690180,0,35868,0,0,9271976,1026760,560606,1135732,340250,0,17712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207381,0,687222,0,644974,2636290,0,425,92401,9685,0,34133,2517984,552714,23071789,451941
380624900100,East Greenbush Central School District,Rensselaer,Independent Superintendent,06/30/2018,12,4023,2805959667,25569500,48096535,0,5064754,3502864,0,60086,0,0,0,0,0,0,0,0,0,0,958287,0,0,0,0,0,0,0,0,0,20484,0,0,0,199803,0,0,0,0,0,0,0,0,95558,264217,699704,0,0,77304,0,0,88303,0,428702,59556601,0,30089182,0,0,0,0,0,0,0,0,0,0,0,0,0,1269608,0,0,0,815951,0,0,0,0,0,0,91731342,0,1960500,0,5266583,0,98958425,6447800,1547558,0,0,0,191274,39987995,2853999,2616776,5705497,866006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429980,0,3263057,0,3193349,17119578,112186,28558,277886,11355,0,231319,6380500,785556,93050229,5266583
470925000100,East Hampton Union Free School District,Suffolk,Union Free,06/30/2018,12,1822,16611301930,43450000,49634876,0,242699,272974,0,0,0,0,0,0,0,0,0,0,0,0,14178557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,66002,5162326,23100,430060,0,0,17136,0,0,2250,0,300051,70330517,0,3141847,0,0,0,0,0,0,0,0,0,0,0,0,0,580205,0,0,0,422003,0,0,0,0,0,0,74474572,47195000,0,0,6366128,0,128035700,5842147,1689854,0,0,0,0,29900390,2497492,2945859,2203412,1191324,0,152452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195462,0,2601149,0,2540798,8999416,47666,12047,111560,2545,0,532957,3745000,2045073,68333454,6367061
260641900100,East Irondequoit Central School District,Monroe,Independent Superintendent,06/30/2018,12,2994,1442334726,65210527,32559017,0,8838795,1420132,0,6452,0,0,3013248,0,0,0,0,0,0,0,497854,0,0,0,0,0,0,0,0,0,7174,0,0,0,224014,881372,0,0,0,0,0,0,29009,4107940,48150,374179,0,1200,21894,0,0,32021,0,897784,52960235,0,30596243,0,0,0,0,0,0,0,0,0,0,0,0,0,1635982,0,0,0,1287591,0,0,0,0,0,0,86480051,29525957,0,0,11357315,0,127363323,17597234,2823891,0,41656,0,168,33299401,2590605,2481667,4494166,882633,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138306,0,2077427,0,2333411,10411285,6446,20031,607485,46884,13512,589211,6150713,1741813,89349945,11357315
470642100300,East Islip Union Free School District,Suffolk,Independent Superintendent,06/30/2018,12,3740,2941588408,33792500,62031014,0,8812858,558425,0,5313,0,0,0,0,0,0,0,0,0,0,1665423,0,0,0,0,0,0,0,0,0,5730,0,0,0,335589,0,0,0,0,0,0,0,0,212359,818153,746119,0,0,162949,0,0,88824,0,672314,76115070,0,39379029,0,0,0,0,0,0,0,0,0,0,0,0,0,1380993,0,0,0,560206,0,0,0,0,0,0,117435298,0,0,0,8723528,0,126158826,19867524,2033675,0,0,0,449852,56176164,2809626,2622371,5142529,1190468,0,7250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65722,0,0,0,0,0,0,0,0,410817,0,0,0,14323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466290,0,4349223,0,4047107,14338741,128630,0,511538,40154,795148,122855,5240000,1373258,123203265,8139837
280638600300,East Meadow Union Free School District,Nassau,Independent Superintendent,06/30/2018,12,7085,5638429231,32224021,114021795,0,18496293,9475301,0,0,0,0,0,0,0,0,0,0,0,0,1120235,0,0,0,0,0,0,0,0,0,0,0,0,0,106033,0,0,0,0,0,0,0,0,70825,277591,1347464,0,0,6712,0,0,61051,0,355413,145338713,0,46766512,0,0,0,0,0,0,0,0,0,0,0,0,0,2487217,0,0,0,1027545,0,0,0,0,0,0,195619987,760797,0,760797,995253,0,198136834,22785576,2419198,0,0,0,0,107573183,5914834,7082485,9952151,2493965,0,61838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501153,0,97028,0,0,0,0,0,0,71540,0,0,0,0,0,0,0,0,0,0,0,2176367,0,7939227,0,7588625,23453362,338218,162282,566029,1847,0,1175976,4551288,677535,207583707,956915
470909603400,East Moriches Union Free School District,Suffolk,Union Free,06/30/2018,12,729,838241333,15825000,17950676,0,2005807,47637,0,0,0,0,0,0,0,0,0,0,0,0,571294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31375,42345,99917,0,0,0,0,0,15000,0,146511,20910562,0,7234390,0,0,0,0,0,0,0,0,0,0,0,0,0,245564,0,0,0,82811,0,0,0,0,0,0,28473327,0,0,0,2064379,0,30537706,1278745,611162,0,0,0,0,16723494,521865,329216,1323305,118133,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151518,0,632695,0,566392,1997518,0,4523,76043,7315,0,204342,755000,693671,25994987,2064379
470978701700,East Quogue Union Free School District,Suffolk,Union Free,06/30/2018,12,388,1807417859,505000,19922148,0,881705,1430885,0,0,0,0,0,0,0,0,0,0,0,0,91166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112861,2100,65113,0,0,7179,0,0,5000,0,81169,22599326,0,1323080,0,0,0,0,0,0,0,0,0,0,0,0,0,175046,0,0,0,59202,0,0,0,0,0,0,24156654,0,0,0,150000,0,24306654,1364143,488457,0,131974,0,0,15666719,252701,77083,1118808,41962,0,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131100,0,439519,0,433392,1432042,8445,4784,15260,0,0,0,495000,123595,22230604,150000
390669800200,East Ramapo Central School District,Rockland,Independent Superintendent,06/30/2018,12,8843,9982915328,28345395,137150056,0,13776657,265961,0,0,0,0,0,0,0,0,0,0,0,0,1622961,0,0,0,0,0,0,0,0,0,0,0,0,0,579478,0,0,0,0,0,0,0,0,403078,419622,307952,0,0,103736,0,0,1650,0,1580681,156211832,0,88379125,0,0,0,0,0,0,0,0,0,0,0,0,0,27334257,0,0,0,5807648,0,0,0,0,0,0,277732862,0,1495025,0,1885445,0,281113332,33716924,5018700,0,381961,0,222570,143349104,8447939,12200800,36023736,1233500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135761,0,0,0,0,0,0,0,0,0,0,0,3020858,0,8841250,0,7986096,29854477,0,0,1095197,62633,0,1861512,2433882,583138,296470038,1885445
260665001300,East Rochester Union Free School District,Monroe,Independent Superintendent,06/30/2018,12,961,520643220,11764075,11639779,0,2083967,108736,0,19801,0,0,997104,0,0,0,0,0,0,0,2436,0,0,0,0,0,0,0,0,0,8711,0,0,0,68274,0,0,0,0,0,0,0,0,64042,878248,95206,0,0,930,0,0,23306,0,303328,16293868,0,11994392,0,0,0,0,0,0,0,0,0,0,0,0,0,763824,0,0,0,412232,0,0,0,0,0,0,29464316,0,0,0,280470,0,29744786,2231234,1241271,0,0,0,0,12667187,918354,640858,945094,520611,0,19425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24800,0,0,8647,0,0,0,0,0,0,0,0,0,0,0,253266,0,816283,0,784544,4213884,0,7292,107276,13734,0,163133,2120825,603760,28301478,372209
280638601900,East Rockaway Union Free School District,Nassau,Independent Superintendent,06/30/2018,12,1174,1169543846,5945000,25226370,0,3969713,604282,0,0,0,0,0,0,0,0,0,0,0,0,173833,0,0,0,0,0,0,0,0,0,0,0,0,0,153659,0,0,0,0,0,0,0,0,265965,12803,210026,0,0,14445,0,0,11204,0,283609,30925909,0,7091730,0,0,0,0,0,0,0,0,0,0,0,0,0,769393,0,0,0,187958,0,0,0,0,0,0,38974990,1775000,0,0,915870,0,41665860,4823405,1373858,0,0,0,52693,18788679,1097863,1459238,955499,649231,0,16939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547133,0,1526890,0,1518964,3720108,0,0,191006,1665,0,93321,1375000,268391,38461683,915870
310623300100,East Syracuse Minoa Central School District,Onondaga,Independent Superintendent,06/30/2018,12,3165,1851995296,34409552,39871096,0,5836505,1648524,0,1899,0,0,111434,0,0,0,0,0,0,0,390744,0,0,0,0,0,0,0,0,0,41741,0,0,0,183406,0,0,0,0,0,0,0,0,129783,70011,455919,0,0,38686,0,0,53410,0,1508186,50341344,0,30685983,0,0,0,0,0,0,0,0,0,0,0,0,0,1469882,0,0,0,1035363,0,0,0,0,0,0,83532572,2125000,0,0,681971,0,86339543,6810932,1462710,0,10467,0,0,37043941,4607530,1595341,4103146,984273,0,40277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,1223840,0,2967162,0,2938801,13703628,0,-1709,283209,4614,0,516954,4294568,1752596,84342505,681971
280659700200,East Williston Union Free School District,Nassau,Independent Superintendent,06/30/2018,12,1699,2455364800,7737759,50548257,0,2410454,754514,0,2533,0,0,0,0,0,0,0,0,0,0,308658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119103,79365,513439,0,0,15379,0,0,16925,0,156980,54925607,0,4051867,0,0,0,0,0,0,0,0,0,0,0,0,0,471766,0,0,0,165899,0,0,0,0,0,0,59615139,0,0,0,2744756,0,62359895,6000921,1629228,0,0,0,231122,28823633,2186583,1947372,2634954,1242373,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623648,0,2627700,0,2285360,6792026,1445,11498,312886,17596,684249,9345,1458327,385927,59940814,2744756
550624700100,Eastchester Union Free School District,Westchester,Independent Superintendent,06/30/2018,12,3226,4133891721,51337612,63176543,0,8872457,0,0,0,0,0,1040216,0,0,0,0,0,0,0,2645116,0,0,0,0,0,0,0,0,0,0,0,0,0,196998,0,0,0,0,0,0,0,0,407187,27756,941112,0,0,66457,0,0,3206,0,254416,77631464,0,7508647,0,0,0,0,0,0,0,0,0,0,0,0,0,896919,0,0,0,0,0,0,0,0,0,0,86037030,0,0,0,2624342,0,88661372,26820882,1754384,0,172001,0,479710,42132547,2941620,3062971,3140291,1033199,0,4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925633,0,3692404,0,3277623,8927568,0,3963,347209,1117,594008,59712,3344070,1067379,103795229,2624342
470609601300,Eastport-South Manor Central School District,Suffolk,Independent Superintendent,06/30/2018,12,3373,2217090347,119656711,46925996,0,6293271,776574,0,1270,0,0,0,0,0,0,0,0,0,0,1216327,0,0,0,0,0,0,0,0,0,51029,0,0,0,0,0,0,0,0,0,0,0,0,69023,600,801401,0,0,7883,0,0,26094,0,106667,56276135,0,37185123,0,0,0,0,0,0,0,0,0,0,0,0,0,1002034,0,0,0,410757,0,0,0,0,0,0,94874049,0,0,0,139005,0,95013054,6546900,1681937,0,0,0,0,42477225,2733803,2823230,4160747,1298966,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857557,0,3738560,0,3444164,8134996,9518,10681,300100,60517,335550,565026,8530335,4813068,92523380,139005
140625400100,Eden Central School District,Erie,Independent Superintendent,06/30/2018,12,1309,743754200,23456890,12089406,0,2197977,0,0,8891,0,0,1571844,0,0,0,0,0,0,0,376106,0,0,0,0,0,0,0,0,0,1532,0,0,0,0,4510,0,0,0,0,0,0,11000,257145,22627,206103,0,0,9559,0,0,36710,0,354612,17148022,0,11642519,0,0,0,0,0,0,0,0,0,0,0,0,0,488515,0,0,0,274746,0,0,0,0,0,0,29553802,0,0,0,1521431,0,31075233,14171851,702124,0,1347,0,0,12716191,1535252,881126,1802786,506563,0,21001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484082,0,923318,0,941204,2805481,0,0,94923,4613,0,108654,1195386,458500,39354402,1521431
550634200600,Edgemont Union Free School District,Westchester,Independent Superintendent,06/30/2018,12,2013,2549009454,19471540,46889963,0,2905886,0,0,0,0,0,0,420631,0,0,0,0,0,0,636225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151968,209892,34782,404429,0,0,5000,0,0,105056,0,1008086,52771918,0,4586021,0,0,0,0,0,0,0,0,0,0,0,0,0,608919,0,0,0,0,0,0,0,0,0,0,57966858,0,0,0,3120308,0,61087166,5621695,1495223,0,0,0,1316536,28334844,2372146,2050818,893456,1306290,0,592751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809558,0,2344371,0,2234747,6197705,3312,10853,275100,14565,667320,11314,1926938,574598,59054140,3120308
411025500100,Edinburg Common School District,Saratoga,Common,06/30/2018,12,75,399922070,0,2095947,0,108943,0,0,4082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,0,8730,0,0,0,0,0,0,0,111772,2331433,0,895207,0,0,0,0,0,0,0,0,0,0,0,0,0,71026,0,0,0,29573,0,0,0,0,0,0,3327239,0,0,0,30000,0,3357239,253078,231660,0,0,0,0,1541722,106132,24647,239020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,42869,0,72183,0,83266,437500,0,0,22070,0,0,0,0,0,3055197,30000
360725600100,Edmeston Central School District,Otsego,Central,06/30/2018,12,388,203587122,5730039,2187136,0,364954,0,0,8659,0,0,0,0,0,0,0,0,0,0,56455,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,9490,0,111976,0,0,8918,0,0,351,0,163987,2911987,0,7847049,0,0,0,0,0,0,0,0,0,0,0,0,0,338905,0,0,0,121088,0,0,0,0,0,0,11219029,232862,0,0,141633,0,11593524,796900,458539,0,0,0,0,4656403,336845,265248,825621,41229,0,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147123,0,305136,0,305321,1549854,1202,0,22659,0,0,19002,1258214,233195,11225006,141633
400725700100,Edwards-Knox Central School District,St. Lawrence,Central,06/30/2018,12,511,195620297,12150152,1590989,0,345617,921,0,10234,0,0,0,0,0,0,0,0,0,0,264993,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,62264,33147,16548,0,0,559,0,0,200,0,158277,2483760,0,12242062,0,0,0,0,0,0,0,0,0,0,0,0,0,390453,0,0,0,337549,0,0,0,0,0,0,15453824,295152,0,0,100000,0,15848976,1540359,383693,0,0,0,0,5472172,726708,415881,1131096,132241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200816,0,373420,0,416315,2457277,0,0,75908,0,0,111141,1320000,575637,15332664,100000
180725800100,Elba Central School District,Genesee,Central,06/30/2018,12,351,144048442,1610608,2360766,0,600037,68564,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865,0,0,0,0,0,0,0,6746,1461,94650,0,0,1357,0,0,4849,0,154598,3302393,0,5745443,0,0,0,0,0,0,0,0,0,0,0,0,0,260420,0,0,0,110152,0,0,0,0,0,0,9418408,0,0,0,176231,0,9594639,1141385,443972,0,0,0,0,4161638,226528,243885,467245,240588,0,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112134,0,316642,0,320998,1023775,0,0,31544,504,0,56099,236430,61919,9086615,128301
