CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,FISCAL_YEAR_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,FINANCIAL_STATEMENT,FINANCIAL_STATEMENT_SEGMENT,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A410,"Due From State And Federal Government",BALANCE SHEET,CURRENT ASSETS,,,,648100,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A4320,"Fed Aid, Crime Control",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,FEDERAL AID,FEDERAL AID - PUBLIC SAFETY,,20920,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A440,"Due From Other Governments",BALANCE SHEET,CURRENT ASSETS,,,,450,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A45404,"Ambulance, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,EMERGENCY RESPONSE,Contractual,63125,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A480,"Prepaid Expenses",BALANCE SHEET,CURRENT ASSETS,,,,27867,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A50101,"Street Admin, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,54495,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A50104,"Street Admin, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,6288,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,571800,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A51101,"Maint of Streets, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,277925,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A51102,"Maint of Streets, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,107319,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A51104,"Maint of Streets, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,152449,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A51321,"Garage, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,9074,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A51324,"Garage, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,62179,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A51421,"Snow Removal, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,16434,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A51424,"Snow Removal, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,42884,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A51824,"Street Lighting, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,241565,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,168840,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A601,"Accrued Liabilities",BALANCE SHEET,LIABILITIES,,,,69943,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,20405,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A64104,"Publicity, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,ECONOMIC DEVELOPMENT,PROMOTION,Contractual,103956,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A64601,"Indus Develop Agency, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT ADMINISTRATION,Personal Services,36690,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A64602,"Indus Develop Agency, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT ADMINISTRATION,Equipment and Capital Outlay,1439,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A64604,"Indus Develop Agency, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT ADMINISTRATION,Contractual,6139,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A661,"Due To City School Districts",BALANCE SHEET,LIABILITIES,,,,51577,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A688,"Other Liabilities",BALANCE SHEET,LIABILITIES,,,,5317,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A694,"Deferred Taxes",BALANCE SHEET,DEFERRED INFLOWS,,,,1873,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A70201,"Recreation Admini, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,29409,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A70202,"Recreation Admini, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Equipment and Capital Outlay,2012,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A70204,"Recreation Admini, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,7768,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A71101,"Parks, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,229764,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A71104,"Parks, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,109886,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A71401,"Playgr & Rec Centers, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,16821,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A71404,"Playgr & Rec Centers, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,20835,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A71801,"Special Rec Facility, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,17800,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A71804,"Special Rec Facility, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,6011,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A73104,"Youth Prog, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,YOUTH RECREATION,Contractual,13957,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A74104,"Library, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,LIBRARY,Contractual,125120,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A80101,"Zoning, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Personal Services,3554,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A80104,"Zoning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Contractual,582,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A80201,"Planning, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Personal Services,8376,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A80204,"Planning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Contractual,2297,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,1479519,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,1479519,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A8027,"Other AdJ.-Decrease In Fund Equity",CHANGE IN EQUITY,DECREASE IN EQUITY,,,,25000,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,1776317,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A81601,"Refuse & Garbage, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,REFUSE AND GARBAGE,Personal Services,190522,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A81604,"Refuse & Garbage, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,REFUSE AND GARBAGE,Contractual,128383,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A81701,"Street Cleaning, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Personal Services,40646,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A81704,"Street Cleaning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,16023,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,25096,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A83402,"Water Trans & Distrib, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Equipment and Capital Outlay,71402,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A90108,"State Retirement System",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,RETIREMENT - STATE/LOCAL,Employee Benefits,33122,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A90158,"Police & Firemen Retirement, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,RETIREMENT - POLICE & FIRE,Employee Benefits,29552,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A90308,"Social Security, Employer Cont",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,SOCIAL SECURITY,Employee Benefits,-414,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A90458,"Life Insurance, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,LIFE INSURANCE,Employee Benefits,181,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A90508,"Unemployment Insurance, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNEMPLOYMENT INSURANCE,Employee Benefits,4890,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A90608,"Hospital & Medical (dental) Ins, Empl Bnft",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,MEDICAL INSURANCE,Employee Benefits,483026,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A90708,"Union Welfare Benefits",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNION BENEFITS PROGRAM,Employee Benefits,1050,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A90898,"Other Employee Benefits (spec)",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,47430,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A910,"Unreserved Fund Balance Appropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,206790,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,1544431,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A97106,"Debt Principal, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,DEBT PRINCIPAL,Debt Principal,481000,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,478535,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,A99019,"Transfers, Other Funds",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,13420,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,12183,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,56592,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD2170,"Community Development Income",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,ECONOMIC DEVELOPMENT FEES,,422094,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,2420,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD390,"Rehabilitation Loan Receivable",BALANCE SHEET,CURRENT ASSETS,,,,565603,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,414,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD691,"Deferred Inflow of Resources",BALANCE SHEET,DEFERRED INFLOWS,,,,565603,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,4847,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,4847,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,68361,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD86864,"Administration, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT ADMINISTRATION,Contractual,361000,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CD911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,68361,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM19892,"Other General Govt Support, Equip&Cap Out",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,33763,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,7025,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,41,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM2410,"Rental of Real Property",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,RENTAL OF PROPERTY,,26300,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,17420,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,1027,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,1027,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,7025,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,3750,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,3275,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CM99019,"Transfers, Other Funds",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,4000,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS19314,"Property Loss - Contractual Exp",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,33227,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,6562,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS231,"Cash In Time Deposits Special Reserves",BALANCE SHEET,CURRENT ASSETS,,,,369669,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS2401,"Interest & Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,17995,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS2680,"Insurance Recoveries",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,COMPENSATION FOR LOSS,,1151,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS2801,"Interfund Revenues",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,60931,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,60931,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,20333,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS8021,"Fund Equity - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,369979,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS8022,"Restated Fund Equity - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,369979,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS8029,"Fund Equity - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,416829,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,CS863,"Insurance Reserve",BALANCE SHEET,EQUITY - RESERVED,,,,416829,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES102,"Buildings",BALANCE SHEET,FIXED ASSETS,,,,14234673,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES104,"Machinery And Equipment",BALANCE SHEET,FIXED ASSETS,,,,9386361,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES112,"Accum Deprec, Buildings",BALANCE SHEET,FIXED ASSETS,,,,-6357749,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES114,"Accum Depr, Machinery & Equip",BALANCE SHEET,FIXED ASSETS,,,,-6330567,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES19894,"Other General Govt Support, Contract Exp",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,60448,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES19944,"Depreciation",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,MISCELLANEOUS GENERAL GOVERNMENT,Contractual,627082,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,74425,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,208392,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES2120,"Sewer Rents",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,827209,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES2128,"Int & Penalties On Sewer Accts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,16650,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES231,"Cash In Time Deposits Special Reserves",BALANCE SHEET,CURRENT ASSETS,,,,60697,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES2374,"Sewer Service - Other Gov'Ts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES TO OTHER GOVERNMENTS,SANITATION CHARGES,,549036,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,20715,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES2675,"Gain On Disposition of Assets",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,21375,2023-12-29
1998,320208000000,City of Canandaigua,City,Ontario,12/31,ES2701,"Refunds of Prior Year's Expenditures",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,63229,2023-12-29
